id	bug_id	summary	description	report_time	report_timestamp	status	commit	commit_timestamp	files
74	2167	The docker image tagged with Pytorch 1.5 and Python 3.8, has Pytorch 1.4 installed and is running Python 3.7	bug docker image tagged pytorch eg torch installed seen via pip list also running python instead python tag indicates reproduce steps reproduce behavior pull docker image docker pull pytorchlightning pytorch lightning py3 torch1 run container docker run rm init pytorchlightning pytorch lightning py3 torch1 check version python pytorch containeruser c5c87a61b71c python version python containeruser pip list grep torch pytorch lightning torch expected behavior since tag docker image py3 torch1 expect see running python pytorch environment n	2020-06-13 00:54:14	1592009654	resolved fixed	2f739f5977640bb8580b82a11f322f81f1b90d09	1593222368	.github\workflows\docker-builds.yml                                                                    
75	2180	Global Gradient calculation is turned off during validation step.	error occurs validation step tradition calculation turned runtime either specifically enable restart runtime	2020-06-14 09:57:52	1592128672	resolved fixed	25c7465591371f8fe4b4244ccc996706f4136cea	1592405578	pytorch_lightning\trainer\training_loop.py                                                                    
76	2188	[hparams] save_hyperparameters doesn't save kwargs	questions help use hyperparemeters like doc class litmnist lightningmodule def init self layer dim learning rate kwargs super init call save layer dim learning rate checkpoint self save hyperparameters model checkpoint save args kwargs kwargs important args num frame img size img std must used creating dataloader tedious writes init explicitly make code clean hide kwargs use hparams ok recommended use hparams good idea deal problem	2020-06-15 03:10:15	1592190615	resolved fixed	6ae9a97b09fd8e3239219c2882c6f3cc31a2ccf8	1592536105	pytorch_lightning\core\lightning.py pytorch_lightning\core\saving.py tests\models\test_hparams.py                                                                
77	2205	[metrics] Accuracy Metric: Tensors must be CUDA and dense	try new accuracy metric throw error traceback recent call last file main py line main hparams file main py line main trainer fit model file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer trainer py line fit self ddp train task model file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer distrib data parallel py line ddp train self run pretrain routine model file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer trainer py line run pretrain routine false file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer evaluation loop py line evaluate output self evaluation forward model batch batch idx dataloader idx test mode file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer evaluation loop py line evaluation forward output model args file mnt lustre maxiao1 anaconda3 lib python3 site package torch nn module module py line call result self forward input kwargs file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning override data parallel py line forward output self module validation step input kwargs file mnt lustre maxiao1 pvm model baseline py line validation step acc self accuracy label hat label file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning metric metric py line call return apply collection self orig call args kwargs torch tensor file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning metric converter py line new func return func apply result dec args dec kwargs file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning utility apply func py line apply collection return function data args kwargs file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning metric converter py line sync ddp available async op false file mnt lustre maxiao1 anaconda3 lib python3 site package torch distributed distributed c10d py line reduce work default pg allreduce tensor opts runtimeerror tensors must cuda dense code pred pred view pred shape label label view valid index torch label select valid part calculate pred pred valid index contiguous label label valid index contiguous loss self loss fn pred label label hat torch argmax pred dim type label acc self accuracy label hat label also question tensormetric default reduce op sum automatically calculate average acc	2020-06-16 02:29:09	1592274549	resolved fixed	17d87731062691f4510c75f12f2ce63b5dde0a43	1598439689	CHANGELOG.md pytorch_lightning\core\step_result.py pytorch_lightning\metrics\converters.py pytorch_lightning\metrics\functional\classification.py pytorch_lightning\metrics\metric.py tests\base\model_train_steps.py tests\metrics\test_classification.py tests\metrics\test_converters.py tests\metrics\test_metrics.py tests\metrics\test_sklearn.py                                                  
78	224	set_epoch for DistributedSampler	describe bug pytorch example suggests use set epoch function distributedsampler class epoch start could find function call lightning trainer module line seen distributedsampler class code set epoch function required set seed function call confirm function called distributedsampler training dataset point lightning trainer module	2019-09-15 19:54:42	1568577282	resolved fixed	c0f3b6b035f955fc371dec412d3816712f3fc1dd	1568643660	pytorch_lightning\trainer\trainer.py                                                                    
79	2254	"Single node DDP: ""Default process group is not initialized"""	bug unable start single node ddp training reproduce going run gpu template method running template result error python pl example basic example gpu template gpus distributed backend ddp spawn python pl example basic example gpu template gpus distributed backend ddp gpu available true used true tpu available false using tpu core cuda visible devices traceback recent call last file opt conda lib python3 runpy py line run module main main mod spec file opt conda lib python3 runpy py line run code exec code run globals file opt conda lib python3 site package pl example basic example gpu template py line main hyperparams file opt conda lib python3 site package pl example basic example gpu template py line main trainer fit model file opt conda lib python3 site package pytorch lightning trainer trainer py line fit self barrier fit prepare data file opt conda lib python3 site package pytorch lightning trainer trainer py line barrier torch distrib barrier file opt conda lib python3 site package torch distributed distributed c10d py line barrier check default pg file opt conda lib python3 site package torch distributed distributed c10d py line check default pg default process group initialized assertionerror default process group initialized	2020-06-19 02:37:22	1592534242	resolved fixed	57d5f6e74a3bcd8f5c73211ba3a4e2480fcc1114	1592541740	docs\source\trainer.rst pytorch_lightning\core\hooks.py pytorch_lightning\trainer\distrib_data_parallel.py pytorch_lightning\trainer\distrib_parts.py pytorch_lightning\trainer\trainer.py pytorch_lightning\trainer\training_loop.py                                                          
80	2281	RuntimeError: OrderedDict mutated during iteration	bug getting runtimeerror ordereddict mutated iteration seems like using lightningmodule object modelsummary trainer cause error reproduce pytorch lightning core memory import modelsummary model cifarnet pl module would work modelsummary model mode full trainer trainer fast dev run true gpus trainer fit model steps reproduce behavior view model summary using modelsummary class call trainer fit object stacktrace runtimeerror traceback recent call last checking error trainer trainer fast dev run true gpus trainer fit model frame usr local lib python3 dist package pytorch lightning trainer trainer py fit self model train dataloader val dataloaders elif self single gpu self single gpu train model elif self use tpu pragma cover usr local lib python3 dist package pytorch lightning trainer distrib part py single gpu train self model self reinit scheduler property self optimizers self lr scheduler self run pretrain routine model def tpu train self tpu core idx model usr local lib python3 dist package pytorch lightning trainer trainer py run pretrain routine self model core training loop self train def test usr local lib python3 dist package pytorch lightning trainer training loop py train self run tng epoch self run training epoch self max step self max step self global step usr local lib python3 dist package pytorch lightning trainer training loop py run training epoch self run train step output self run training batch batch batch idx batch result grad norm dic batch step metric batch output output usr local lib python3 dist package pytorch lightning trainer training loop py run training batch self batch batch idx calculate loss loss batch output optimizer closure check loss model weight nan usr local lib python3 dist package pytorch lightning trainer training loop py optimizer closure opt idx self hiddens else output dict self training forward split batch batch idx opt idx self hiddens format reduce output accordingly usr local lib python3 dist package pytorch lightning trainer training loop py training forward self batch batch idx opt idx hiddens batch self transfer batch gpu batch gpu id args batch output self model training step args tpu support training step self batch batch idx def training step self batch batch idx x batch hat self x return loss f cross entropy hat usr local lib python3 dist package torch nn module module py call self input kwargs result self slow forward input kwargs else result self forward input kwargs hook self forward hook value hook result hook self input result forward self x def forward self x return self model x def prepare data self usr local lib python3 dist package torch nn module module py call self input kwargs else result self forward input kwargs hook self forward hook value hook result hook self input result hook result none runtimeerror ordereddict mutated iteration expected behavior able use object class environment cuda gpu tesla t4 available true version packages numpy pytorch debug false pytorch version cu101 pytorch lightning tensorboard tqdm system os linux architecture processor x86 python version smp wed feb pst	2020-06-19 20:22:20	1592598140	resolved fixed	f972ab3a828eae1847a793da0b2c25c6074647a4	1592653127	CHANGELOG.md pytorch_lightning\core\memory.py tests\core\test_memory.py                                                                
81	2286	example_input_array dtype	currently assumed example input array dtype equal model dtype necessarily correct e g input vector int pytorch lightning pytorch lightning core memory py line input apply collection input torch tensor lambda x x type model dtype	2020-06-19 21:38:11	1592602691	resolved fixed	6bfcfa8671c4bf54b34290171f191db65fa27d8c	1593947842	CHANGELOG.md pytorch_lightning\core\memory.py tests\core\test_memory.py                                                                
82	2299	DDP Bug with Model Checkpoint parsing	bug script work cpu single gpu dp need ddp bit training also even single machine ddp faster modelcheckpoint code def setup model checkpoint config kwargs config model checkpoint kwargs metric kwargs pop metric val loss isinstance metric str metric metric fp checkpoint epoch metric metric fp fp str metric fp return modelcheckpoint filepath fp kwargs case would generate checkpoint checkpoint epoch val loss auc example although even tried checkpoint issue issue following file home user miniconda envs py36 lib python3 site package pytorch lightning trainer trainer py line fit file home user miniconda envs py36 lib python3 site package pytorch lightning trainer trainer py line fit file home user miniconda envs py36 lib python3 site package pytorch lightning trainer trainer py line fit self ddp train task model self ddp train task model self ddp train task model file home user miniconda envs py36 lib python3 site package pytorch lightning trainer distrib data parallel py line ddp train file home user miniconda envs py36 lib python3 site package pytorch lightning trainer distrib data parallel py line ddp train file home user miniconda envs py36 lib python3 site package pytorch lightning trainer distrib data parallel py line ddp train self run pretrain routine model self run pretrain routine model file home user miniconda envs py36 lib python3 site package pytorch lightning trainer trainer py line run pretrain routine file home user miniconda envs py36 lib python3 site package pytorch lightning trainer trainer py line run pretrain routine self run pretrain routine model file home user miniconda envs py36 lib python3 site package pytorch lightning trainer trainer py line run pretrain routine self configure checkpoint callback self configure checkpoint callback file home user miniconda envs py36 lib python3 site package pytorch lightning trainer callback config py line configure checkpoint callback file home user miniconda envs py36 lib python3 site package pytorch lightning trainer callback config py line configure checkpoint callback self configure checkpoint callback file home user miniconda envs py36 lib python3 site package pytorch lightning trainer callback config py line configure checkpoint callback checkpoint checkpoint file home user miniconda envs py36 lib python3 posixpath py line join file home user miniconda envs py36 lib python3 posixpath py line join checkpoint genericpath check arg type join p file home user miniconda envs py36 lib python3 genericpath py line check arg type file home user miniconda envs py36 lib python3 posixpath py line join genericpath check arg type join p file home user miniconda envs py36 lib python3 genericpath py line check arg type funcname class name none genericpath check arg type join p typeerror join argument must str byte nonetype file home user miniconda envs py36 lib python3 genericpath py line check arg type funcname class name none typeerror join argument must str byte nonetype funcname class name none typeerror join argument must str byte nonetype environment pytorch version e g os e g linux linux installed pytorch conda pip source conda build command used compiling source python version cuda cudnn version gpu model configuration x v100 relevant information pytorch lightning additional context	2020-06-20 14:15:24	1592662524	resolved fixed	90f641af0d509645ecd679d00f1213f68d4a44ad	1593284902	pl_examples\models\lightning_template.py pytorch_lightning\trainer\callback_config.py                                                                  
83	2311	overfit_batches doesn't work	try use overfit batch trainer trainer gpus num gpus max epoch config epoch overfit batch logger logger code fails trainer fit module file home andriy miniconda3 envs patchy disc model lib python3 site package pytorch lightning trainer trainer py line fit self single gpu train model file home andriy miniconda3 envs patchy disc model lib python3 site package pytorch lightning trainer distrib part py line single gpu train self run pretrain routine model file home andriy miniconda3 envs patchy disc model lib python3 site package pytorch lightning trainer trainer py line run pretrain routine self reset val dataloader ref model file home andriy miniconda3 envs patchy disc model lib python3 site package pytorch lightning trainer data loading py line reset val dataloader self reset eval dataloader model val file home andriy miniconda3 envs patchy disc model lib python3 site package pytorch lightning trainer data loading py line reset eval dataloader f requested check limit eval batch mode dataloader pytorch lightning utility exception misconfigurationexception requested check val dataloader please increase limit val batch try least limit val batch p also tried setting limit val batch error	2020-06-21 23:44:11	1592783051	resolved fixed	e6c7548b306055e41552e23d57f0057e7f441256	1600556458	CHANGELOG.md pytorch_lightning\trainer\data_loading.py                                                                  
84	2314	Breaking compatibility with custom datatypes implementing `.to`	feature bring back compatibility custom datatypes collection implementing transferring data motivation using pytorch lightning together pytorch geometric pytorch geometric implement several custom datatypes dataloaders really useful geometric deep learning everything worked well pytorch lightning custom datatypes implement method transferring data different device however recent update longer possible scour documentation able implement fix using transfer batch device batch device opinion pretty batch look like data pytorch geometric batch object id tensor e dictionary type implement method pitch make possible class implementing method transferred automatically part batch could transferred automatically output warning letting user know custom transfer function batch might required implement method custom datatypes batch add note introduction guide custom datatypes handling custom datatypes alternatives change intentional behavior trying call method desired think definitely documentation obvious place additional context	2020-06-22 12:59:13	1592830753	resolved fixed	aab9e77d2d4ac601a08ca6365dd846a88b83517f	1592970062	CHANGELOG.md pytorch_lightning\core\hooks.py pytorch_lightning\utilities\apply_func.py tests\models\test_gpu.py                                                              
85	2315	Bug in average_precision Metric	bug hi everyone encountered bug using average precision metric pytorch lightning metric functional classification yield incorrect result negative one seems missing parenthesis code work corrected return torch sum recall recall precision order reproduce negative result import torch import pytorch lightning metric functional classification torch manual seed truth torch rand pred torch rand average precision pred truth find issue topic yet needed submit pr thanks	2020-06-22 13:25:26	1592832326	resolved fixed	92f122e0df7e233f3a8b7873c7294155afbbf852	1592911260	CHANGELOG.md pytorch_lightning\metrics\functional\classification.py tests\metrics\functional\test_classification.py                                                                
86	2330	`use_amp` and multiple optimizers bug	bug faced issue tried use mixed precision two head model two pair optimizer scheduler without use amp everything work fine enabled get typeerror cosineannealinglr object subscriptable investigation ended def reinit scheduler property self optimizers list scheduler list reinitialize optimizer step property added scheduler scheduler scheduler optimizer optimizers scheduler scheduler scheduler place scheduler optimizer optimizer obviously next optimizer get scheduler actual non dict object reassigned first iteration reproduce steps reproduce behavior build lightningmodule configure optimizers method output list two optimizers two scheduler case something like def configure optimizers self opt adam params self head params opt adam params self head params sch cosineannealinglr optimizer opt sch cosineannealinglr optimizer opt return opt opt sch sch build trainer object use amp true call trainer fit model see error environment cuda gpu geforce gtx ti available true version packages numpy pytorch debug false pytorch version pytorch lightning tensorboard tqdm system os linux architecture processor x86 python version ubuntu smp thu jun utc	2020-06-23 14:44:48	1592923488	resolved fixed	c275e1fc91df4d351799b633e9df08e010094bfe	1593091301	pytorch_lightning\trainer\optimizers.py                                                                    
87	2333	AttributeError: 'LightningDataParallel' object has no attribute 'teardown'	bug reproduce steps reproduce behavior trainer pytorch lightning trainer gpus distributed backend dp model basemodel load checkpoint trainer test model traceback recent call last file run kitti py line trainer test model file opt conda lib python3 site package pytorch lightning trainer trainer py line test self model teardown test file opt conda lib python3 site package torch nn module module py line getattr type self name name attributeerror lightningdataparallel object attribute teardown code sample expected behavior environment cuda gpu geforce gtx ti geforce gtx ti available true version packages numpy pytorch debug false pytorch version pytorch lightning tensorboard tqdm system os linux architecture processor x86 python version ubuntu smp thu jun utc additional context missing something attributeerror bug side	2020-06-23 20:59:22	1592945962	resolved fixed	d22181714ac3f201ea7a35b7fd06d85db82c0465	1593097817	pytorch_lightning\trainer\trainer.py                                                                    
88	2334	LightningModule.load_from_checkpoint not working with .ckpt from 0.7.6	bug trying use old experiment ckpt generated modelcheckpoint monitor val loss mode min result error trying load reproduce steps reproduce behavior train something save checkpoint checkpoint callback try load checkpoint trying load ckpts mnist ckpt pl version typeerror traceback recent call last selected ckpt glob o path join ckpts ckpt print f trying load selected ckpt pl version pl version litclassifier load checkpoint selected ckpt frame usr local lib python3 dist package pytorch lightning core saving py load checkpoint cl checkpoint path map location hparams file tag csv args kwargs checkpoint cl checkpoint hyper params key update kwargs model cl load model state checkpoint args kwargs return model usr local lib python3 dist package pytorch lightning core saving py load model state cl checkpoint args kwargs cl checkpoint hyper params type checkpoint model args checkpoint cl checkpoint hyper params type model args args name checkpoint get cl checkpoint hyper params name typeerror str object callable colab notebook reproducing issue maybe related change hparams recently happened local enviroment google colab enviroment able load checkpoint downgrading without problem expected behavior able use old ckpts environment pytorch version e g os e g linux ubuntu installed pytorch conda pip source pip build command used compiling source python version cuda cudnn version gpu model configuration relevant information also happened colab enviroment	2020-06-23 21:05:29	1592946329	resolved fixed	861a73be12ef17214bb0ed49aabc9f48a80fde16	1593379233	CHANGELOG.md pytorch_lightning\core\saving.py tests\models\test_hparams.py                                                                
89	2359	Problem with loading checkpoint of a model with embeddings	bug unable load checkpoint model embeddings code sample model arch class model pl lightningmodule def init self emb szs super init get base self enc nn sequential list child nn flatten nc list child feature self head nn sequential nn linear nc mish nn batchnorm1d nn dropout nn linear self embs nn modulelist nn embedding c c emb szs def forward self xb x cat x cont x1 e x cat e enumerate self embs x1 torch cat x1 x img self enc xb x torch cat x1 x cont unsqueeze x torch cat x x img return self head x checkpoint callback modelcheckpoint filepath o path join o getcwd model dir save top k true verbose true monitor val loss mode min prefix trainer trainer max epoch early stop callback early stopping gpus gradient clip val weight save path o getcwd checkpoint callback checkpoint callback num sanity val step training loop problem call trainer test runtime error arrises runtimeerror error loading state dict model unexpected key state dict embs weight embs weight embs weight embs weight expected behavior documentation used best checkpoint test loading checkpoint fails environment cuda gpu tesla p100 pcie available true version packages numpy pytorch debug false pytorch version pytorch lightning tensorboard tqdm system os linux architecture processor x86 python version smp sat jun pdt	2020-06-25 11:45:38	1593085538	resolved fixed	51711c265a9e234f2b4164f1a2fab73373707d61	1593290283	.github\PULL_REQUEST_TEMPLATE.md CHANGELOG.md pytorch_lightning\core\saving.py pytorch_lightning\trainer\training_io.py tests\base\model_template.py tests\models\test_hparams.py tests\test_deprecated.py tests\trainer\test_lr_finder.py tests\trainer\test_optimizers.py                                                    
90	2371	hparams are not logged in tensorboard	bug using latest version pl problem launch experiment everything logged correctly tensorboard except hparams tried launch cpu template fresh virtual environement work however launch pytorch example logging hparams tensorboard worked reproduce succeeded reproduce using official mnist collab skipping simplest example excuting directly lightningmodule environment pytorch version e g os e g linux ubuntu installed pytorch conda pip source pip build command used compiling source python version cuda cudnn version gpu model configuration geforce gtx relevant information	2020-06-26 10:44:44	1593168284	resolved fixed	11069c87845ea9a14e6fe807094313a67f9946dc	1594139096	pytorch_lightning\core\decorators.py pytorch_lightning\loggers\tensorboard.py pytorch_lightning\trainer\data_loading.py pytorch_lightning\trainer\distrib_data_parallel.py pytorch_lightning\trainer\distrib_parts.py pytorch_lightning\trainer\evaluation_loop.py pytorch_lightning\trainer\trainer.py pytorch_lightning\trainer\training_loop.py tests\base\deterministic_model.py tests\base\develop_pipelines.py tests\base\develop_utils.py tests\callbacks\test_early_stopping.py tests\loggers\test_all.py tests\loggers\test_base.py tests\loggers\test_tensorboard.py tests\models\test_amp.py tests\models\test_cpu.py tests\models\test_gpu.py tests\models\test_horovod.py tests\models\test_restore.py tests\models\test_test_loop.py tests\models\test_tpu.py tests\test_deprecated.py tests\trainer\test_dataloaders.py tests\trainer\test_trainer_steps.py tests\trainer\test_trainer_tricks.py                  
91	2372	training_epoch_end's outputs doesn't have 'loss' key	pytorch lightning build master traceback recent call last file main py line main hparams file main py line main trainer fit model file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer trainer py line fit self ddp train task model file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer distrib data parallel py line ddp train self run pretrain routine model file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer trainer py line run pretrain routine self train file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer training loop py line train self run training epoch file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer training loop py line run training epoch self run training epoch end epoch output file mnt lustre maxiao1 anaconda3 lib python3 site package pytorch lightning trainer training loop py line run training epoch end epoch output model training epoch end epoch output file mnt lustre maxiao1 pvm model baseline py line training epoch end avg loss torch stack x loss x output mean file mnt lustre maxiao1 pvm model baseline py line avg loss torch stack x loss x output mean keyerror loss code def training step self batch batch idx return loss loss train acc acc def training epoch end self output avg loss torch stack x loss x output mean avg acc torch stack x train acc x output mean log loss avg loss train acc avg acc progress bar train loss avg loss train acc avg acc result log log progress bar progress bar return result	2020-06-26 13:35:38	1593178538	resolved fixed	a42a0e16ddd75dd7199ecefe4d10c2941c17ba76	1593525829	pytorch_lightning\trainer\training_loop.py tests\base\deterministic_model.py tests\trainer\test_trainer_steps.py                                                                
92	241	In Multi GPU DDP, pytorch-lightning creates several tfevents files	describe bug right pytorch lightning seems create several tfevent file multi gpu ddp way e g gpus rw rw r sam sam sep event tfevents google2 compute82 rw rw r sam sam sep event tfevents google2 compute82 rw rw r sam sam sep event tfevents google2 compute82 suppose first one created main process next created ddp process one per gpu unfortunately actual event logged last created one confuses tensorboard cf tensorflow tensorboard restart tensorboard want see new data clear concise description bug reproduce launch training multi gpu ddp expected behavior one tfevent file created master gpu	2019-09-21 16:05:45	1569081945	resolved fixed	614cb3c03bd0894238b3197f3b7f904656f284f4	1570029040	docs\Trainer\Logging.md pytorch_lightning\logging\mlflow_logger.py pytorch_lightning\logging\test_tube_logger.py pytorch_lightning\trainer\trainer.py tests\test_logging.py                                                            
93	2411	0.8.2 calls backward on '_GeneratorContextManager'	bug call backward generatorcontextmanager crash training work correctly training step return loss loss log learn rate self lr traceback recent call last file opt conda lib python3 site package torch multiprocessing spawn py line wrap fn args file opt conda lib python3 site package pytorch lightning trainer distrib data parallel py line ddp train self run pretrain routine model file opt conda lib python3 site package pytorch lightning trainer trainer py line run pretrain routine self train file opt conda lib python3 site package pytorch lightning trainer training loop py line train self run training epoch file opt conda lib python3 site package pytorch lightning trainer training loop py line run training epoch batch output self run training batch batch batch idx file opt conda lib python3 site package pytorch lightning trainer training loop py line run training batch self hiddens file opt conda lib python3 site package pytorch lightning trainer training loop py line optimizer closure model ref backward self closure loss optimizer opt idx file opt conda lib python3 site package pytorch lightning core hook py line backward loss backward attributeerror generatorcontextmanager object attribute backward expected behavior backward called loss training run correctly	2020-06-29 08:16:57	1593418617	resolved fixed	e8bb4165b76496089d24c74891f2167350e594be	1593543099	pytorch_lightning\trainer\training_loop.py                                                                    
94	2429	Batched iterative dataloading disables validation	bug setting batch size parameter torch utils data dataloader number greater prevents validation step validation epoch end called reproduce steps reproduce behavior run python main py b observe exception raised validation step run python main py changing b observe model train successfully code sample import pytorch lightning pl import torch import torch nn nn import torch nn functional f torch utils data import dataloader iterabledataset class dataset iterabledataset def init self super init def iter self range yield torch randn def len self return class model pl lightningmodule def init self super init self fst nn linear self snd nn linear def forward self x x self fst x x f relu x x self snd x return x def training step self batch batchidx x self forward batch return loss f mse loss x batch def validation step self batch batchidx raise notimplementederror x self forward batch return val loss f mse loss x batch def validation epoch end self output return val loss torch mean torch stack x val loss x output def configure optimizers self return torch optim adamw self parameter name main trainer pl trainer num sanity val step net model dataset dataset b trainer fit net train dataloader dataloader dataset batch size b val dataloaders dataloader dataset batch size b python main py b fail gpu available true used false tpu available false using tpu core name type params fst linear snd linear home constantin virtualenvs tensor lib64 python3 site package pytorch lightning utility distributed py userwarning dataloader train dataloader many worker may bottleneck consider increasing value num worker argument try number cpu machine dataloader init improve performance warning warn args kwargs home constantin virtualenvs tensor lib64 python3 site package pytorch lightning utility distributed py userwarning dataloader val dataloader many worker may bottleneck consider increasing value num worker argument try number cpu machine dataloader init improve performance warning warn args kwargs epoch loss v num expected behavior python main py b gpu available true used false tpu available false using tpu core name type params fst linear snd linear home constantin virtualenvs tensor lib64 python3 site package pytorch lightning utility distributed py userwarning dataloader train dataloader many worker may bottleneck consider increasing value num worker argument try number cpu machine dataloader init improve performance warning warn args kwargs home constantin virtualenvs tensor lib64 python3 site package pytorch lightning utility distributed py userwarning dataloader val dataloader many worker may bottleneck consider increasing value num worker argument try number cpu machine dataloader init improve performance warning warn args kwargs epoch traceback recent call last loss v num file main py line trainer fit net train dataloader dataloader dataset batch size b val dataloaders dataloader dataset batch size b file home constantin virtualenvs tensor lib64 python3 site package pytorch lightning trainer trainer py line fit self run pretrain routine model file home constantin virtualenvs tensor lib64 python3 site package pytorch lightning trainer trainer py line run pretrain routine self train file home constantin virtualenvs tensor lib64 python3 site package pytorch lightning trainer training loop py line train self run training epoch file home constantin virtualenvs tensor lib64 python3 site package pytorch lightning trainer training loop py line run training epoch self run evaluation test mode self testing file home constantin virtualenvs tensor lib64 python3 site package pytorch lightning trainer evaluation loop py line run evaluation eval result self evaluate self model dataloaders max batch test mode file home constantin virtualenvs tensor lib64 python3 site package pytorch lightning trainer evaluation loop py line evaluate output self evaluation forward model batch batch idx dataloader idx test mode file home constantin virtualenvs tensor lib64 python3 site package pytorch lightning trainer evaluation loop py line evaluation forward output model validation step args file main py line validation step raise notimplementederror notimplementederror exception ignored traceback recent call last file home constantin virtualenvs tensor lib64 python3 site package tqdm std py line del file home constantin virtualenvs tensor lib64 python3 site package tqdm std py line close file home constantin virtualenvs tensor lib64 python3 site package tqdm std py line display file home constantin virtualenvs tensor lib64 python3 site package tqdm std py line repr file home constantin virtualenvs tensor lib64 python3 site package tqdm std py line format dict typeerror nonetype object iterable environment collecting environment information pytorch version cu101 debug build cuda used build pytorch os gentoo base system release gcc version gentoo p1 cmake version version python version cuda available yes cuda runtime version gpu model configuration gpu geforce gt nvidia driver version cudnn version opt cuda target x86 linux lib libcudnn versions relevant library pip3 numpy pip3 pytorch lightning pip3 torch cu101 pip3 torchvision cu101 conda could collect additional context basically reopen issue fixed changing batch size dataset size	2020-06-30 13:58:35	1593525515	resolved fixed	927f305f7e556828b5cdd45e3977c67f3c54b8fc	1593604399	CHANGELOG.md pytorch_lightning\trainer\data_loading.py requirements\base.txt tests\trainer\test_dataloaders.py                                                              
95	2436	Fix horovod tests that try to access filepath on global rank &gt; 0	bug skip two test namely test horovod cpu test horovod cpu implicit problem since run ddp test try access trainer internal variable checkpoint path get nonetype error trying o join none path reproduce steps reproduce behavior run two test test horovod cpu test horovod cpu implicit	2020-06-30 21:54:06	1593554046	resolved fixed	78db847e42457ce3dcd89a2a5eccc8e79f60e731	1594148047	tests\base\develop_pipelines.py tests\models\data\horovod\train_default_model.py tests\models\test_horovod.py                                                                
96	2438	`validation_epoch_end` and `test_epoch_end` can't return nothing	bug validation epoch end test epoch end return nothing presented option documentation error occurs happy work pr fix reproduce steps reproduce behavior overwrite test epoch end remove return validation epoch end file conda envs ppi env lib python3 site package pytorch lightning trainer logging py line process output k v output item attributeerror nonetype object attribute item code sample import o import torch torch nn import functional f torch utils data import dataloader torchvision datasets import mnist torchvision import transforms pytorch lightning core lightning import lightningmodule pytorch lightning import trainer seed everything class litmodel lightningmodule def init self super init self l1 torch nn linear def forward self x return torch relu self l1 x view x size def training step self batch batch idx x batch hat self x loss f cross entropy hat tensorboard log train loss loss return loss loss log tensorboard log def configure optimizers self return torch optim adam self parameter lr def train dataloader self dataset mnist o getcwd train true download true transform transforms totensor loader dataloader dataset batch size num worker shuffle true return loader def validation step self batch batch idx x batch hat self x return val loss f cross entropy hat def validation epoch end self output avg loss torch stack x val loss x output mean tensorboard log val loss avg loss return val loss avg loss log tensorboard log def val dataloader self todo real train val split dataset mnist o getcwd train false download true transform transforms totensor loader dataloader dataset batch size num worker return loader def main seed everything model litmodel basic trainer us good default trainer trainer fast dev run true trainer fit model name main main expected behavior check nothing returned carry environment cuda gpu available false version none packages numpy pytorch debug false pytorch version pytorch lightning tensorboard tqdm system os darwin architecture processor i386 python version darwin kernel version wed mar pst root xnu release x86 additional context	2020-07-01 00:46:26	1593564386	resolved fixed	325852c6df93f749bb843bff1a3cdba41698722c	1593603480	docs\source\bolts.rst docs\source\callbacks.rst docs\source\conf.py docs\source\hooks.rst docs\source\index.rst pytorch_lightning\core\lightning.py pytorch_lightning\trainer\evaluation_loop.py pytorch_lightning\trainer\trainer.py                                                      
97	2442	validation_epoch_end needs to return CUDA tensors	bug sure expected behaviour upgrading latest version caused validation epoch end break appears cuda tensor expected metric tensor device agnostic using sklearn roc auc score yet got around testing pl new metric feel free close expected behaviour reproduce validation epoch end uncommenting avg loss device allows run dev version pl run ddp precision using apex amp def validation epoch end self output avg loss torch stack x val loss x output mean pred torch cat x pred squeeze x output cpu numpy true torch cat x true squeeze x output cpu numpy metric torch tensor roc auc score true pred avg loss device tensorboard log loss validation avg loss auc metric return val loss avg loss log tensorboard log auc metric error message seen comment code sample expected behavior environment please copy paste output environment collection script fill checklist manually get script run wget security purpose please check content collect env detail py running python collect env detail py pytorch version e g os e g linux ubuntu installed pytorch conda pip source build command used compiling source python version cuda cudnn version gpu model configuration dual gpu ddp relevant information apex amp additional context	2020-07-01 06:56:52	1593586612	resolved fixed	a5538af3558cf544dffd92b1b8bab3a5793f0ba0	1595359137	CHANGELOG.md pytorch_lightning\core\lightning.py pytorch_lightning\metrics\metric.py pytorch_lightning\utilities\device_dtype_mixin.py tests\utilities\test_dtype_device_mixin.py                                                            
