id,bug_id,summary,description,report_time,report_timestamp,status,commit,commit_timestamp,files
32,13827,"Tensorflow 1.3: tf.constant with dtype=[float32, float64, float16] may have inconsistent behavior.",system information written custom code opposed using stock example script provided tensorflow os platform distribution e g linux ubuntu ubuntu docker running gcr io tensorflow tensorflow latest tensorflow installed source binary na tensorflow version use command v1 rc2 g0787eee python version bazel version compiling source na cuda cudnn version na gpu model memory na exact command reproduce work test numpy array none dtype numpy float32 sess tf session print sess run tf constant test dtype tf float32 work sess tf session print sess run tf constant none dtype tf float16 return error sess tf session print sess run tf constant none dtype tf float32 typeerror expected float32 got none type message instead describe problem tensorflow constant none array dtype float32 float64 seem throw error however first wrapped numpy array none accepted turned nan behavior seems inconsistent,2017-10-19 03:47:14,1508384834,resolved fixed,c43d777b56a17832f7de288d0fe966bf537ffeb7,1510210171,tensorflow\python\framework\ops.py tensorflow\python\framework\tensor_util.py                                                          
33,13885,tf.reduce_mean is not compatible with np.mean,tf reduce mean emphasized function compatible numpy equivalent np mean output type consider following code example import tensorflow tf x tf variable init tf global variable initializer sess tf session sess run init print sess run tf reduce mean x output zero seems tf reduce mean infer output type input tensor casting input tensor float value solve problem attribute compatible np mean import numpy np print np mean system information os platform distribution linux ubuntu tensorflow installed source binary source tensorflow version use command python version,2017-10-21 17:39:20,1508607560,resolved fixed,a43f911e103aa5910d4e2405d77bdee8f9314fac,1510190090,tensorflow\python\ops\math_ops.py                                                            
34,14292,Can't import contrib.boosted_trees,system information written custom code opposed using stock example script provided tensorflow yes cat etc issue linux microsoft microsoft wed dec pst x86 x86 x86 gnu linux version lts xenial xerus version id version codename xenial docker compiler c ubuntu copyright c free software foundation inc free software see source copying condition warranty even merchantability fitness particular purpose uname linux microsoft microsoft wed dec pst x86 x86 x86 gnu linux check pip numpy protobuf tensorflow tensorflow tensorboard check virtualenv false tensorflow import tf version tf git version v1 gd752244 tf compiler version v1 gd752244 sanity check array dtype int32 env ld library path unset dyld library path unset nvidia smi tf env collect sh line nvidia smi command found cuda libs describe problem import boosted tree module boosted tree properly listed contrib init py get import tensorflow tf est tf contrib boosted tree estimator batch estimator gradientboosteddecisiontreeclassifier traceback recent call last file line file usr local lib python2 dist package tensorflow python util lazy loader py line getattr return getattr module item attributeerror module object attribute boosted tree source code log see,2017-11-06 15:10:05,1509981005,resolved fixed,e52706d1696faa2ab926c2d91a0d85ec99dac314,1524691683,tensorflow\contrib\cmake\python_modules.txt                                                            
35,14455,Tensorflow cannot be installed with default Windows Python 3.5 stack,installing python using windows bit installer includes pip install pip3 install upgrade tensorflow collecting tensorflow could find version satisfies requirement tensorflow version matching distribution found tensorflow using pip version however version available consider upgrading via python pip install upgrade pip command tried different machine worked found difference pip version updating pip solved issue explicitly stated anywhere need newer version pip old version something required run something people tend ignore message indicating newer version exactly expecting yeah know newer version meant resolved older version pip specifically version included required python version could please state documentation,2017-11-10 15:53:55,1510329235,resolved fixed,2ae9c6c7a20dbd8f05e4b60e921e60986e2968bf,1510600784,tensorflow\docs_src\install\install_windows.md                                                            
36,14542,'Model' object has no attribute 'container_nodes',problem model tf kera model model model add tf kera utils plot model model file model png output traceback recent call last file model py line k utils plot model model file model png file usr local lib python3 dist package tensorflow python kera impl kera utils vi utils py line plot model dot model dot model show shape show layer name rankdir file usr local lib python3 dist package tensorflow python kera impl kera utils vi utils py line model dot node key model container node attributeerror model object attribute container node environment system ubuntu tensorflow gpu bin v1 rc1 g130a514,2017-11-14 10:16:22,1510654582,resolved fixed,3e53570d3bf518ec2b6cfeed4b5fd57d11370289,1510943659,tensorflow\python\keras\_impl\keras\utils\vis_utils.py                                                            
37,14739,Eager: Warn with invalid policy,user accidentally writes tfe enable eager execution tfe device placement warn instead correct tfe enable eager execution device policy tfe device placement warn get error later program example tfe num gpus incorrect enable call produce attributeerror traceback recent call last tfe num gpus anaconda3 lib python3 site package tensorflow python eager context py num gpus number available gpu device return context num gpus anaconda3 lib python3 site package tensorflow python eager context py num gpus self def num gpus self number gpus available execute operation self initialize handle device return self num gpus anaconda3 lib python3 site package tensorflow python eager context py initialize handle device self error raise exception ok status status self config none config str self config serializetostring pywrap tensorflow tfe contextoptionssetconfig opts config str len config str status attributeerror int object attribute serializetostring think make sense throw error immediately incorrect enable eager execution ab00df9,2017-11-21 02:31:54,1511231514,resolved fixed,ba87a8030aa30f24c354cf705e79734658bb0a8b,1511900529,tensorflow\python\framework\ops.py tensorflow\python\framework\ops_test.py                                                          
38,14776,tf.keras.estimator.estimator_from_model does not respect options set in RunConfig,system information written custom code opposed using stock example script provided tensorflow yes os platform distribution e g linux ubuntu linux ubuntu tensorflow installed source binary binary tensorflow version use command tf version tf git version v1 rc1 g130a514 python version bazel version compiling source n gcc compiler version compiling source n cuda cudnn version gpu model memory nvidia tesla m60 gb exact command reproduce see describe problem trying use estimator derived tf kera estimator estimator model training tf estimator train evaluate setting gpu option session config tf estimator runconfig cause setting respected passed estimator model function example setting per process gpu memory fraction decrease memory allocated process gpu similarly setting allow growth true continues allocate memory allow memory growth also tested canned estimator tf estimator dnnregressor setting applied expected runconfig passed estimator code demonstrate issue source code log minimal example run completion train successfully changing gpuoptions setting cause gpu memory utilized expected import o import numpy np import tensorflow tf tf logging set verbosity tf logging info neither gpuoptions respected gpu option tf gpuoptions per process gpu memory fraction gpu option tf gpuoptions allow growth true sess config tf configproto gpu option gpu option run config tf estimator runconfig session config sess config input tf kera layer input shape output tf kera layer dense input model tf kera model model input output model compile optimizer sgd loss mse est kera tf kera estimator model estimator kera model model config run config input name model input name data np random rand astype np float32 train input fn tf estimator input numpy input fn input name data data batch size num epoch none shuffle false train spec tf estimator trainspec input fn train input fn max step eval spec tf estimator evalspec input fn train input fn step tf estimator train evaluate est kera train spec eval spec,2017-11-22 00:35:51,1511310951,resolved fixed,355fb5e14b325a1d106c4046f478da4bda350205,1520286771,tensorflow\python\keras\_impl\keras\estimator.py tensorflow\python\keras\_impl\keras\estimator_test.py                                                          
39,14800,Potential memory leak from deleting array and closing file handler,couple minor memory leak review tensorflow tensorflow c c api cc lines char base new char size char data start base sizeof tensorflow uint64 srcarray size char dst data start next string encoded size dst len size static cast data start base tensorflow uint64 offset reinterpret cast base int srcarray size offset dst data start offset const string srcarray size consumed tf stringencode data size dst dst len status status status ok status status invalidargument invalid string tensor encoding string srcarray size status status error message return nullptr dst consumed dst len consumed dst base size status status invalidargument invalid string tensor encoding decoded dst base byte tensor encoded size byte return nullptr delete base look missing tensorflow tensorflow core lib io snappy snappy outputbuffer cc lines char compressed length array new char std fill compressed length array compressed length array int little endian compressed length array output size tf return error addtooutputbuffer compressed length array write compressed output buffer tf return error addtooutputbuffer output data output size delete compressed length array look missing macro tf return error fails tensorflow tensorflow core platform profile utils android armv7a cpu utils helper cc lines file fp fopen file path c str r fp nullptr return invalid cpu frequency int64 freq khz invalid cpu frequency const int retval fscanf fp lld freq khz retval log warning failed file path return invalid cpu frequency pclose fp two potential problem fclose called fscanf fails b fclose could called instead pclose tensorflow tensorflow tool proto text gen proto text function cc lines file f fopen path c str w f nullptr return fwrite data c str data size f data size return fclose f fwrite fails fclose could called return ps handy working environment setup yet currently browsing code may better fit,2017-11-22 16:13:41,1511367221,resolved fixed,e17ae378063b46c894a8c193823f029d7d87de81,1512956694,tensorflow\c\c_api.cc tensorflow\core\lib\io\snappy\snappy_outputbuffer.cc tensorflow\core\platform\profile_utils\android_armv7a_cpu_utils_helper.cc tensorflow\tools\proto_text\gen_proto_text_functions.cc                                                      
40,14819,Keras Dropout support_masking gets reset to False,system information written custom code opposed using stock example script provided tensorflow yes os platform distribution e g linux ubuntu mac os x tensorflow installed source binary binary tensorflow version use command v1 rc1 g130a514 python version bazel version compiling source n gcc compiler version compiling source n cuda cudnn version n gpu model memory n exact command reproduce see collect information using environment capture script obtain tensorflow version python c import tensorflow tf print tf git version tf version describe problem describe problem clearly sure convey bug tensorflow feature request keras dropout layer constructor tensorflow python kera impl kera layer core py set support masking true call super constructor set back false layer defined module appear set support masking true super constructor call source code log include log source code would helpful diagnose problem including tracebacks please include full traceback large log file attached try provide reproducible test case bare minimum necessary generate problem tensorflow contrib kera api kera model import sequential tensorflow contrib kera api kera layer import dropout inputlayer lstm masking name main test1 true def model1 model sequential model add inputlayer model add masking model add dropout def model2 model sequential model add inputlayer model add masking model add lstm return sequence true model add dropout test1 model1 else model2 traceback recent call last file expose dropout bug py line model add dropout file venv lib python3 site package tensorflow python kera impl kera model py line add output tensor layer self output file venv lib python3 site package tensorflow python kera impl kera engine topology py line call output super layer self call input kwargs file venv lib python3 site package tensorflow python layer base py line call output mask self compute mask input previous mask file venv lib python3 site package tensorflow python kera impl kera engine topology py line compute mask passed input mask str mask typeerror layer dropout support masking passed input mask tensor masking shape dtype bool,2017-11-23 04:24:01,1511411041,resolved fixed,fd1263fb9b9a81b4c8d7e7922308146b4f57428d,1512960284,tensorflow\python\keras\_impl\keras\layers\core.py tensorflow\python\keras\_impl\keras\layers\core_test.py                                                          
41,14942,tensorflow 1.4 is 8 times slower than tensorflow 1.3 when read data,system information written custom code opposed using stock example script provided tensorflow os platform distribution e g linux ubuntu tensorflow installed source binary python wheel tensorflow version use command python version bazel version compiling source gcc compiler version compiling source cuda cudnn version none gpu model memory none exact command reproduce run tensorflow1 script using estimator script time slower tensorflow source code log main script usr bin env python author zj import argparse import o import sys import numpy np import time try import better exception except importerror pas import tensorflow tf src model ori import crnn fn src data handler import data loader src config import params alphabet src input utils import input fn def main unused argv model path flags input model dir o path exists model path assert filenotfounderror model list o path join model path x x o listdir model path x endswith meta o path exists flags output model dir o makedirs flags output model dir parameter params eval batch size input shape digit false alphabet alphabet chinesechar letters digits extended alphabet decoding image channel csv delimiter csv file eval flags csv file eval output model dir flags output model dir gpu flags gpu model params params parameter o environ cuda visible devices parameter gpu config sess tf configproto config sess gpu option per process gpu memory fraction config estimator est config tf estimator runconfig est config est config replace session config config sess save summary step model dir parameter output model dir estimator tf estimator estimator model fn crnn fn params model params config est config model dir parameter output model dir try open flags output file encoding utf mode w save file model model list start time time eval result estimator evaluate input fn data loader csv filename parameter csv file eval params parameter batch size parameter eval batch size num epoch step checkpoint path model print time time time start print model evaluation result model str eval result save file write model str eval result n except keyboardinterrupt print interrupted name main parser argparse argumentparser parser add argument fe csv file eval required false type str help csv filename evaluation nargs default e val1 csv parser add argument output model dir required false type str help directory output default model vgg eval parser add argument input model dir required false type str help directory output default model test parser add argument g gpu type str help gpu default parser add argument output file required false type str default txt help log output file tf logging set verbosity tf logging debug flags unparsed parser parse known args tf app run main main argv sys argv unparsed data loader script usr bin env python import tensorflow tf import numpy np config import params const typing import tuple def data loader csv filename str params params batch size int data augmentation bool false num epoch int none image summary bool false def input fn choose case one csv file list csv file isinstance csv filename list filename queue tf train string input producer csv filename num epoch num epoch name filename queue elif isinstance csv filename list filename queue tf train string input producer csv filename num epoch num epoch name filename queue skip line already processed reader tf textlinereader name csv reader skip header line key value reader read filename queue name file reading op default line none none path label tf decode csv value record default default line field delim params csv delimiter name csv reading op image img width image reading path resized size params input shape params params data augmentation data augmentation padding true batch image image image width img width filename path label label prepared batch tf train shuffle batch batch batch size batch size min dequeue num thread capacity allow smaller final batch false name prepared batch queue image summary tf summary image input image prepared batch get image max output tf summary text input label prepared batch get label tf summary text input width tf string prepared batch get image width return prepared batch prepared batch get label return input fn def image reading path str params params resized size tuple int int none data augmentation bool false padding bool false tuple tf tensor tf tensor read image image content tf read file path name image reader image tf cond tf equal tf string split path value tf constant jpg dtype tf string true fn lambda tf image decode jpeg image content channel params image channel try recover truncated true todo channel false fn lambda tf image decode png image content channel params image channel name image decoding data augmentation data augmentation image augment data image padding padding tf name scope padding image img width padding input width image resized size increment const dimension reduction w pooling resize else image tf image resize image image size resized size img width tf shape image tf control dependency tf assert equal image shape resized size return image img width def random rotation img tf tensor max rotation float crop bool true tf tensor seguinbe tf name scope randomrotation rotation tf random uniform max rotation max rotation rotated image tf contrib image rotate img rotation interpolation bilinear crop rotation tf ab rotation original shape tf shape rotated image h w original shape original shape see formula old l old tf cond h w lambda h w lambda w h old l old tf cast old l tf float32 tf cast old tf float32 new l old l tf co rotation old tf sin rotation tf co rotation new old tf sin rotation new l tf co rotation new h new w tf cond h w lambda new l new lambda new new l new h new w tf cast new h tf int32 tf cast new w tf int32 bb begin tf cast tf ceil h new h tf int32 tf cast tf ceil w new w tf int32 rotated image crop rotated image bb begin h bb begin bb begin w bb begin crop remove entire image keep original image rotated image tf cond tf equal tf size rotated image crop true fn lambda img false fn lambda rotated image crop return rotated image def random padding image tf tensor max pad w int max pad h int tf tensor w pad list np random randint max pad w size h pad list np random randint max pad h size padding h pad w pad return tf pad image padding mode reflect name random padding def augment data image tf tensor tf tensor tf name scope dataaugmentation random padding image random padding image image tf image random brightness image max delta image tf image random contrast image image random rotation image crop true image shape image tf image random hue image image tf image random saturation image return image def padding input width image tf tensor target shape tuple int int increment int tuple tf tensor tf tensor target ratio target shape target shape compute ratio keep ratio new image get size padding necessary final desired shape shape tf shape image ratio tf divide shape shape name ratio new h target shape new w tf cast tf round ratio new h increment increment tf int32 f1 lambda new w ratio f2 lambda new h tf constant dtype tf float64 new w ratio tf case tf greater new w f1 tf le equal new w f2 default f1 exclusive true target w target shape definitions case def pad fn tf name scope mirror padding pad tf subtract target w new w img resized tf image resize image image new h new w padding desired width padding pad pad image tf pad img resized padding mode symmetric name none set manually shape pad image set shape target shape target shape img resized get shape return pad image new h new w def replicate fn tf name scope replication padding img resized tf image resize image image new h new w one symmetry enough full width count number replication needed n replication tf cast tf ceil target shape new w tf int32 img replicated tf tile img resized tf stack n replication pad image tf image crop bounding box image img replicated offset height offset width target height target shape target width target shape set manually shape pad image set shape target shape target shape img resized get shape return pad image new h new w def simple resize tf name scope simple resize img resized tf image resize image image target shape img resized set shape target shape target shape img resized get shape return img resized target shape case pad image new h new w tf case case new w target w tf logical tf greater equal ratio target ratio tf greater equal new w target w simple resize case new w target w new w target w ratio target ratio tf logical tf le ratio target ratio tf logical tf greater equal new w tf cast tf divide target w tf int32 tf le new w target w pad fn case new w target w new w target w ratio target ratio tf logical tf le ratio target ratio tf logical tf le new w target w tf le new w tf cast tf divide target w tf int32 replicate fn default simple resize exclusive true return pad image new w new w image width used computing sequence length def preprocess image prediction fixed height int min width int input function use exporting model making prediction see estimator export savedmodel param fixed height height input image resizing param min width minimum width image resizing return def serving input fn define placeholder input image image tf placeholder dtype tf float32 shape none none shape tf shape image assert shape h x w x c c ratio tf divide shape shape increment const dimension reduction w pooling new width tf cast tf round ratio fixed height increment increment tf int32 resized image tf cond new width tf constant min width dtype tf int32 true fn lambda tf image resize image image size fixed height min width false fn lambda tf image resize image image size fixed height new width features serve feature image resized image none cast x h x w x c image width new width none cast tensor inputs received receiver input image image return tf estimator export servinginputreceiver feature receiver input return serving input fn log tensorflow1 info tensorflow using config model dir model vgg eval tf random seed none save summary step save checkpoint step none save checkpoint sec session config gpu option per process gpu memory fraction keep checkpoint max keep checkpoint every n hour log step count step service none cluster spec task type worker task id master chief true num p replica num worker replica info tensorflow starting evaluation info tensorflow restoring parameter model test model ckpt c tf jenkins home workspace rel win window py tensorflow core kernel logging ops cc loss info tensorflow evaluation c tf jenkins home workspace rel win window py tensorflow core kernel logging ops cc loss info tensorflow evaluation c tf jenkins home workspace rel win window py tensorflow core kernel logging ops cc loss info tensorflow evaluation info tensorflow finished evaluation info tensorflow saving dict global step eval cer eval accuracy global step loss time model model test model ckpt evaluation result eval cer eval accuracy loss global step tensorflow info tensorflow using config model dir model vgg eval tf random seed save summary step save checkpoint sec save checkpoint step none session config gpu option per process gpu memory fraction keep checkpoint max keep checkpoint every n hour log step count step info tensorflow starting evaluation info tensorflow restoring parameter model test model ckpt c tf jenkins home workspace rel win window py tensorflow core kernel logging ops cc loss info tensorflow evaluation c tf jenkins home workspace rel win window py tensorflow core kernel logging ops cc loss info tensorflow evaluation c tf jenkins home workspace rel win window py tensorflow core kernel logging ops cc loss info tensorflow evaluation info tensorflow finished evaluation info tensorflow saving dict global step eval cer eval accuracy global step loss time model model test model ckpt evaluation result eval cer eval accuracy loss global step,2017-11-28 14:01:08,1511877668,resolved fixed,2d4c29cd6a0627fdd71a752e6bd919204c7cb8bf,1512686367,tensorflow\python\training\server_lib.py tensorflow\python\training\server_lib_test.py                                                          
42,14985,tf.nn.fractional_max_pool output have same batch size when feed with different input batch size,describe problem tf nn fractional max pool output batch size feed different input batch size attached test code write different input feed different batch size output get batch size pool test py txt code result shape input shape output shape input b shape output b system information cat etc issue linux c generic ubuntu smp thu nov utc x86 x86 x86 gnu linux version lts xenial xerus version id version codename xenial docker compiler c ubuntu copyright c free software foundation inc free software see source copying condition warranty even merchantability fitness particular purpose uname linux c generic ubuntu smp thu nov utc x86 x86 x86 gnu linux check pip numpy numpydoc check virtualenv false tensorflow import traceback recent call last file line modulenotfounderror module named tensorflow env ld library path usr local cuda lib64 dyld library path unset nvidia smi thu nov nvidia smi driver version gpu name persistence bus id disp volatile uncorr ecc fan temp perf pwr usage cap memory usage gpu util compute geforce gtx n p8 default processes gpu memory gpu pid type process name usage g usr lib xorg xorg g compiz cuda libs usr local cuda doc man man7 libcudart usr local cuda doc man man7 libcudart usr local cuda target x86 linux lib libcudart static usr local cuda target x86 linux lib libcudart cat etc issue linux c generic ubuntu smp thu nov utc x86 x86 x86 gnu linux version lts xenial xerus version id version codename xenial docker compiler c ubuntu copyright c free software foundation inc free software see source copying condition warranty even merchantability fitness particular purpose uname linux c generic ubuntu smp thu nov utc x86 x86 x86 gnu linux check pip numpy protobuf post1 tensorflow gpu tensorflow tensorboard check virtualenv false tensorflow import tf version tf git version v1 rc1 g130a514 tf compiler version v1 rc1 g130a514 sanity check array dtype int32 env ld library path usr local cuda lib64 dyld library path unset nvidia smi thu nov nvidia smi driver version gpu name persistence bus id disp volatile uncorr ecc fan temp perf pwr usage cap memory usage gpu util compute geforce gtx n p0 default processes gpu memory gpu pid type process name usage g usr lib xorg xorg g compiz cuda libs usr local cuda doc man man7 libcudart usr local cuda doc man man7 libcudart usr local cuda target x86 linux lib libcudart static usr local cuda target x86 linux lib libcudart,2017-11-30 04:20:21,1512015621,resolved fixed,5f0d3395d4c61000cf0cfb3dc681177147be938d,1515021302,tensorflow\core\kernels\BUILD tensorflow\core\kernels\fractional_avg_pool_op.cc tensorflow\core\kernels\fractional_max_pool_op.cc tensorflow\python\kernel_tests\BUILD tensorflow\python\kernel_tests\fractional_avg_pool_op_test.py tensorflow\python\kernel_tests\fractional_max_pool_op_test.py                                                  
43,15034,Optimize graph & graph transform tools do not support NCHW,tried optimizing graph using graph transform tool optimize graph inference case produced error fused batchnorm used nchw nhwc got error like invalidargumenterror see traceback must provide many bias channel dimension input tensor v node prefix convblock batchnorm fusedbatchnorm biasadd dt float data format nhwc device job localhost replica task device gpu prefix convblock conv2d prefix convblock conv2d bn offset although nchw faster nhwc gpu environment tool support nchw,2017-12-01 10:24:45,1512123885,resolved fixed,6afe900f543e0005ce69b3152330f1b7b16cb286,1517439745,tensorflow\python\tools\optimize_for_inference_lib.py tensorflow\python\tools\optimize_for_inference_test.py                                                          
44,15239,No gradient defined for op: Pow,system information written custom code opposed using stock example script provided tensorflow yes os platform distribution e g linux ubuntu windows x64 tensorflow installed source binary binary tensorflow version use command bazel version n python version none cuda cudnn version none gpu model memory none exact command reproduce describe problem seems gradient defined pow operation c api actually transferring issue migueldeicaza tensorflowsharp similar case select seems also gradient pow operation c api,2017-12-09 20:09:30,1512850170,resolved fixed,e1ded7fa7cfacaeea43a903e738dd3fe2baabc57,1514263731,tensorflow\cc\gradients\math_grad.cc tensorflow\cc\gradients\math_grad_test.cc                                                          
45,15345,Using wrong location for x86_64 android build,system information written custom code opposed using stock example script provided tensorflow yes os platform distribution e g linux ubuntu osx tensorflow installed source binary source tensorflow version use command python version bazel version compiling source gcc compiler version compiling source configured prefix applications xcode app contents developer usr gxx include dir usr include c apple llvm version clang target x86 apple darwin17 thread model posix installeddir applications xcode app contents developer toolchains xcodedefault xctoolchain usr bin cuda cudnn version gpu model memory exact command reproduce make f tensorflow contrib makefile makefile target android android arch x86 describe problem android x86 build fails makefile using make f tensorflow contrib makefile makefile target android android arch x86 find binary x86 linux android g fixed changing tensorflow contrib makefile makefile line bin prefix x86 linux android bin prefix x86 linux android,2017-12-13 18:38:09,1513190289,resolved fixed,df9189cc4671facfecd3e8249c9e8b01b11c0df5,1513197698,tensorflow\contrib\makefile\Makefile                                                            
46,15611,'saved_model_cli.py' bug fix!,file python tool saved model cli py function def print tensor info tensor info first line print dtype value key key value type pb2 datatype item tensor info dtype print dtype type pb2 datatype key tensor info dtype tensor info dtype integer value type index type value,2017-12-24 09:33:59,1514108039,resolved fixed,2e2715baa84720f786b38d1f9cb6887399020d6f,1514498466,tensorflow\python\tools\BUILD tensorflow\python\tools\saved_model_cli.py tensorflow\python\tools\saved_model_cli_test.py                                                        
47,15766,tf.assert_equal raises incorrect traceback in Eager mode,system information written custom code opposed using stock example script provided tensorflow os platform distribution e g linux ubuntu linux ubuntu lts tensorflow installed source binary pip binary tensorflow version use command dev20171227 python version bazel version compiling source gcc compiler version compiling source cuda cudnn version none gpu model memory none exact command reproduce python main py describe problem eager mode tf assert equal show traceback message two input different however graph mode show different value message source code log import tensorflow tf import tensorflow contrib eager tfe tfe enable eager execution x tf constant tf constant tf control dependency tf assert equal x output tf reduce sum x eager mode traceback traceback recent call last file users matt pycharmprojects scratch main py line tf control dependency tf assert equal x file usr local var pyenv version anaconda3 lib python3 site package tensorflow python ops check ops py line assert equal summary msg tensorflow python framework error impl invalidargumenterror condition x hold indices first different value corresponding x value corresponding value graph mode traceback traceback recent call last file users matt pycharmprojects scratch main py line tf control dependency tf assert equal x file usr local var pyenv version anaconda3 lib python3 site package tensorflow python ops check ops py line assert equal assert static condition static data file usr local var pyenv version anaconda3 lib python3 site package tensorflow python ops check ops py line assert static message n join data static tensorflow python framework error impl invalidargumenterror condition x hold element wise x const const,2018-01-01 09:43:43,1514799823,resolved fixed,89cd0cd81ae829610fcbf4437597451ae5a59fe6,1514939720,tensorflow\python\kernel_tests\check_ops_test.py tensorflow\python\ops\check_ops.py                                                          
48,15882,"tfdbg error ""Dump root directory does not exist"" with empty fetches",system information written custom code yes os platform distribution linux ubuntu tensorflow installed binary pip install tensorflow version tensorflow import tf version tf git version v1 ga52c8d9 tf compiler version v1 ga52c8d9 sanity check array dtype int32 python version cuda cudnn version cuda libs usr local cuda target x86 linux lib libcudart static usr local cuda target x86 linux lib libcudart usr local cuda doc man man7 libcudart usr local cuda doc man man7 libcudart usr local cuda target x86 linux lib libcudart usr local cuda target x86 linux lib libcudart static usr local cuda doc man man7 libcudart usr local cuda doc man man7 libcudart gpu model memory geforce gtx exact command reproduce see code describe problem localclidebugwrappersession run behave like tf session run fetch dump directory never created crash ioerror issue occured situation like session run var initializer var initialized checkpoint actually everything restored checkpoint empty code run fine ordinary tf session crashed tfdbg took time track issue hard fix would nice keep user pain maybe speculating crash reason source code log import tensorflow tf tensorflow python import debug tf debug sess tf session dbg sess tf debug localclidebugwrappersession tf session print sess run tf constant print sess run print dbg sess run tf constant print dbg sess run ioerror dump root directory tmp tfdbg ai awv exist,2018-01-05 15:34:48,1515166488,resolved fixed,1f26c65254268730b7409f517d1ed1b554d01e50,1517250785,tensorflow\python\debug\wrappers\dumping_wrapper_test.py tensorflow\python\debug\wrappers\framework.py tensorflow\python\debug\wrappers\local_cli_wrapper_test.py                                                        
49,15891,Dependencies of tensors created within a tf.while_loop() might not be executed,system information written custom code opposed using stock example script provided tensorflow yes see test case os platform distribution e g linux ubuntu macos sierra version tensorflow installed source binary compiled tensorflow small change pr also tried using pip package tensorflow version use command v1 ga52c8d9b01 pip package python version bazel version compiling source homebrew gcc compiler version compiling source apple llvm version clang cuda cudnn version cuda mac cudnn osx x64 v7 gpu model memory nvidia geforce gt mb device memory cuda compute capability exact command reproduce python repro py repro py contains test case reproduce listed describe problem test case part future import division print function import numpy np import tensorflow tf tensorflow python ops import resource variable ops rr r np random randomstate seed r normal size print singular value np linalg svd compute uv false b r normal size print singular value b np linalg svd b compute uv false part ii var tf variable b init var op tf assign var dep tf constant tf int32 tf control dependency init var op dep dep tf control dependency dep var tf svd var compute uv false tf session session session run tf global variable initializer computed computed dep session run var dep print computed computed dep computed computed dep part iii var tf variable b init var op tf assign var dep tf constant tf int32 def loop condition j dep return j def loop body j dep tf control dependency init var op dep dep return j dep dep tf loop loop condition loop body loop var tf constant tf int32 dep parallel iteration back prop false tf control dependency dep var tf svd var compute uv false tf session session session run tf global variable initializer computed computed dep session run var dep print computed computed dep computed computed dep part iv var rr resourcevariable b init var op var assign dep tf constant tf int32 def loop condition j dep return j def loop body j dep tf control dependency init var op dep dep return j dep dep tf loop loop condition loop body loop var tf constant tf int32 dep parallel iteration back prop false tf control dependency dep var tf svd var read value compute uv false tf session session session run tf global variable initializer computed computed dep session run var dep print computed computed dep computed computed dep part basic setup create two random matrix compute singular value singular value singular value b part ii show usage control dependency guarantee assigned var singular value var computed output part computed computed dep expected result part ii part iii introduced use tf loop tf svd returning singular value b computed computed dep expected result part iii expect singular value would printed part iv based reading comment switched using however output still singular value computed computed dep expected result part iv expect singular value would printed appears issue tf control dependency tensor created tf loop might execute tensor dependency used work okay around tensorflow recall correctly searching previous report issue found appears related sample code tf loop creates tensor dependency run sample code consistently get result unexpected result opinion happening run exactly loop iteration value tried rewriting sample code use resourcevariable output future import division print function import tensorflow tf tensorflow python ops import resource variable ops rr tf variable scope state x rr resourcevariable tf constant dtype tf float32 update x x assign x read value def iter fun comment line program run without error need control dependency least way replace tf control dependency update x tf print x read value x x read value return tf variable scope iteration num iteration initial tf constant dtype tf int32 initial tf constant dtype tf float32 result tf loop cond lambda num iteration body iter fun loop var initial initial init op tf global variable initializer tf session sess sess run init op print sess run result,2018-01-05 21:51:29,1515189089,resolved fixed,f8f921c828fb2c97da7c7b80c01390ccec90ae40,1517864895,tensorflow\python\kernel_tests\control_flow_ops_py_test.py tensorflow\python\ops\control_flow_ops.py                                                          
50,16100,Exception when not providing optional parameter frequency_skip in TimeFreqLSTMCell,system information written custom code opposed using stock example script provided tensorflow yes see os platform distribution tensorflow installed pip3 install user tensorflow gpu tensorflow version python version cuda gpu nvidia titan x describe problem using timefreqlstmcell dynamic rnn static rcnn without providing optional parameter frequency skip result exception typeerror unsupported operand type int nonetype line throw exception tensorflow tensorflow contrib rnn python ops rnn cell py lines num feat int input size self feature size self frequency skip frequency skip default value none maybe default changed source code log sadly allowed share full source code however create rnn layer lstmcell tf contrib rnn timefreqlstmcell lstm input shape list forget bias self lstm forget bias feature size lstm input rev shape list stacked lstm tf nn rnn cell multirnncell lstmcell self layer lstm lstm output lstm state tf nn dynamic rnn stacked lstm lstm input rev dtype float32 time major true,2018-01-13 12:20:41,1515846041,resolved fixed,4b6abfd95254910d01e886123cd24c29f722e8d7,1516652834,tensorflow\contrib\rnn\python\ops\rnn_cell.py                                                            
51,16152,DeprecationWarning from `inspect.getargspec()`,deprecated python solved problem kera like kera team kera system information using tensorflow kera backend kera linux ubuntu installed conda version python describe problem recently switched theano tensorflow warning message filling test output source code log home conda envs lib python3 site package tensorflow python util tf inspect py deprecationwarning inspect getargspec deprecated use inspect signature inspect getfullargspec,2018-01-16 09:41:53,1516095713,resolved fixed,1744b8c0519cec31764d205b813bd4fd6028cbf9,1525968464,tensorflow\python\util\tf_inspect.py                                                            
