BR_id,BRsummary,BRdescription,commit_id,file_new_name
16481,Container localhost does not exist.,  hi   i upgraded from         to the current master branch and i started receiving the following error                  w tensorflow core framework op kernel cc    op requires failed at lookup table op cc     not found  container localhost does not exist                    w tensorflow core framework op kernel cc    op requires failed at iterator ops cc     not found  container localhost does not exist         node    lookuptablefind     tin dt string  tout        exception in thread  main  org platanios tensorflow jni notfoundexception  container localhost does not exist         node    lookuptablefind     tin dt string  tout            node  model model iterator next   iteratorgetnext output shapes                                  output types                   device   job localhost replica   task   device cpu             it s hard to reproduce this error but a summary of the context is that i have a lookup table op inside a dataset map operator and i get this error when i try to e,77e6a452188e83ae4498cc3ae23e20e60061b367,tensorflow\core\kernels\data\iterator_ops.cc
16747,No documentation on the order of eigenvalues returned by tf.self_adjoint_eig,  system information      os platform and distribution   ubuntu      tensorflow installed from   binary  tensorflow version      python version           describe the problem    from the documentation of tf self adjoint eig i cannot see what the order of eigenvalues is  i tried with several examples and found they were sorted in ascending order  does this always hold    ,6f0dd0425c51360fe2be5a938a8f3fb39e420fa3,tensorflow\core\api_def\base_api\api_def_SelfAdjointEig.pbtxt
16829,tf.contrib.estimator.replicate_model_fn fails when a trainable variable doesn't have gradient,  tf contrib estimator replicate model fn fails when the gradient of a trainable variable is none  the error messages are     file   usr local lib     dist packages tensorflow python estimator estimator py   line    in train      loss   self  train model     file   usr local lib     dist packages tensorflow python estimator estimator py   line    in  train model      features  labels  model fn lib modekeys train  self config     file   usr local lib     dist packages tensorflow python estimator estimator py   line    in  call model fn      model fn results   self  model fn     file   usr local lib     dist packages tensorflow contrib estimator python estimator replicate model fn py   line    in replicated model fn      local ps devices ps devices     file   usr local lib     dist packages tensorflow contrib estimator python estimator replicate model fn py   line    in  get loss towers        optional params     file  model                 net py   line    in model fn      train op   op,96564330fb0508a50a0515be11c9202c64b0f5b7,tensorflow\contrib\estimator\python\estimator\replicate_model_fn.py
16954,Iterator.get_next() documentation improvement request,  system information    n a  describe the problem    recently i ve written some code using dataset api and i would like to request a problem with documentation     instead of hardcoding comments here    please  move  mrry   s annotation about  and  into  method documentation   i don t know why i didn t get that beautiful warning on my console output but i think i m not the first person with funny thread bomb running and consuming system resources     you know about that also     so    it would be great if you could move all critical annotation into main documentation  i m thinking now about all ml newcomers rather than me     that s all   source code   logs    n a   ,620dc3f097d047346943c416823f5e370df9fe4b,tensorflow\python\data\ops\iterator_ops.py
17130,Java: SIGSEGV when `Tensors.create`-ing from an uninitialized array,  system information      have i written custom code    yes  os platform and distribution     macos        jre version  java  se runtime environment      tensorflow installed from    maven                org tensorflow        tensorflow                       tensorflow version           python version  n a  bazel version    n a  gcc compiler version    n a  cuda cudnn version  n a  gpu model and memory  n a  exact command to reproduce            junit test case      public void testsigsegv             byte     bb   new byte           note  new byte       doesn t crash  presumably it is initialized by the compile            bb      new byte                   bb      new byte                      no bb                  next line sigsegv s          tensors create           describe the problem    using tensors create to get a tensor from an uninitialized   byte array   results in a sigsegv from jni  see full log below   source code   logs    when running the above test case  i get the fol,624a2e47329fefa1f17373954ac541b0e42a9fca,tensorflow\java\src\main\native\tensor_jni.cc
17246,Fetching value of Variable unnecessarily slow,  doing sess run  is about   slower than sess run    python variable fetch bug report py      variable  fetch cpu variable        gb sec  min       median       mean       fetch cpu variable add      gb sec  min       median       mean       fetch cpu variable concat      gb sec  min       median       mean       tensorflow version info   version                                ,879fc3440495d9388754cb7d1878caf034d03d61,tensorflow\python\lib\core\ndarray_tensor.cc
17284,tensor-valued seeds in tf.data API can result in nondeterministic results,  system information      have i written custom code    yes  os platform and distribution    linux ubuntu      tensorflow installed from    source  tensorflow version                     python version         bazel version           gcc compiler version           cuda cudnn version  n a  gpu model and memory  n a  exact command to reproduce  see code below    describe the problem    the tf data api allows requires seeds to be provided that are tf tensors  this is an issue when the graph level seed has been set to    and the provided op level seed tensor takes on a value of    as noted in the comments in the code for tf get seed  a   seed is problematic because the c   ops assume this means nondeterminism  of course  when a user is specifying these seeds  they re expecting deterministic behaviour  unfortunately  tf get seed only checks for this issue for the case where the seeds are ints  not tensors  see the code below for an example   i would have been happy to submit a pr for this  ,f6bda409206dc642d7a6f02842e76b0be7234491,tensorflow\contrib\data\python\ops\random_ops.py
17360,C++ api: use of op::Attrs methods in gradients,  the generated op  attrs struct returns new instances on its chainable methods  and doesn t change the original object         tensorflow tensorflow cc framework cc op gen cc               line          in                        strings  strappend               there are a few related issues e g        tensorflow tensorflow cc gradients nn grad cc               line          in                        grad attrs dataformat              where the code assumes the underlying object is being mutated and the parameters don t actually pass through   i guess there might be a couple of ways forward  depending on how tensorflow prefers the c   api     decide the attrs chaining methods mutate the underlying object and fix the code generation   decide the attrs chaining methods return new instances  and fix the uses     suggestions   fwiw if option    it might be nice to add tf must use result to the generated api   unfortunately a long standing bug in gcc   means this may be unreliable as an ac,5279cf29cea96b3ec50df506bb51d8ffabdabac9,tensorflow\cc\framework\cc_op_gen.cc
17374,Potential resource leaks caused by unclear Java examples,  system information    java examples at     for tensorflow         describe the problem     returns list of closables  javadoc clearly states that the caller is responsible to free all of them  none of the java examples i found at     highlights that  i realized it by happy accident during in depth reading implementation in session java quite long time after i wrote my code that uses tensorflow                   execute the graph fragments necessary to compute all requested fetches                  warning  the caller assumes ownership of all returned   link tensor s  i e   the         caller must call   link tensor close   on all elements of the returned list to free up         resources                                    public list  run           return runhelper  outputs              i m not sure if the examples them self contain any resource leak or not  they free only the first element of the list  but there may be more of them    i would expect an explicit loop properly freeing,de72c8cccef2ee77667c041b68a34be6fb61ea65,tensorflow\docs_src\install\install_java.md
1748,Optimizers incompatible with sampling -- missing docs?,  hi   perhaps tensorflow docs should mention that   out of   available optimizers will not work with sampling losses  for now  they fail with mysterious messages   the following script will fail for momentum  adagrad  adadelta  rmsprop and ftrl   also  where should i look if i d like to implement my own optimizers for gpu   import tensorflow as tf  import numpy random as nr  import numpy as np      config   num classes      num sampled      num true      activation dim      batch sz           model  setup  activations   tf placeholder    labels   tf placeholder      nce w   tf variable     nce b   tf variable       nce loss   tf reduce mean                   tf nn nce loss nce w  nce b                                   activations  labels                                   num sampled  num classes  num true        optimizer setup  global step     tf variable   initial alpha   tf variable   alpha           tf variable     optimizer   tf train ftrloptimizer       fetches  step   optimize,c34a0d7ea6b557588a7a0c9f9c4e60d59f593af7,tensorflow\core\BUILD
17614,Error command in installation guild,  please go to stack overflow for help and support        there is an small error in the installation guild    which is   step under the  section   the site give an example command of installing tensorflow in the active virtualenv for macos  python which is actually for   with   command        install   upgrade               none any whl       ,df2b8447dc026d1402e3c0cbf7c0071ad5c67178,tensorflow\docs_src\install\install_mac.md
17802,Importing a meta graph which contains a SummaryWriter doesn't work,  system information      have i written custom code    yes  os platform and distribution    linux ubuntu      tensorflow installed from    binary via pip  tensorflow version                     python version         bazel version    n a  gcc compiler version    n a  cuda cudnn version           gpu model and memory  gtx      exact command to reproduce     first run this   import tensorflow as tf      tf placeholder       tf placeholder              vx   tf variable           vx  writer   tf contrib summary create file writer   saver   tf train saver   sess   tf session   sess run    sess run     result   sess run   print   saver save   then in a different python instance    import tensorflow as tf  saver   tf train import meta graph   sess   tf session   saver restore   describe the problem    trying to restore the meta graph via import meta graph does not work if the graph contains a summarywriter as shown in the example above  the example works if import meta graph is called within,88334807a5beb8b61a967d21e534ed238e7916c0,tensorflow\contrib\cmake\tf_python.cmake
17932,tf.contrib.data.bucket_by_sequence_length fails for nested Dataset element,  hello everyone   i just tried the new function to group variable length inputs for the dataset api  namely  tf contrib data bucket by sequence length  for a small estimator model   i implemented the  such that it returns a dataset  where each element is a tuple      however  when i run it  i get following exception     traceback          file   home leo   lib     site packages tensorflow python data ops dataset ops py   line    in apply  dataset   transformation func   file   home leo   lib     site packages tensorflow contrib data python ops grouping py   line    in  apply fn  window size func window size fn    file   home leo   lib     site packages tensorflow python data ops dataset ops py   line    in apply  dataset   transformation func   file   home leo   lib     site packages tensorflow contrib data python ops grouping py   line    in  apply fn  window size func   file   home leo   lib     site packages tensorflow contrib data python ops grouping py   line    in init  self  ma,2219b88a3d5154b9158a1902b061cad6cae2d0a8,tensorflow\contrib\data\python\kernel_tests\bucketing_test.py
17946,Formatting issue in tf debugger documentation,      in the faq section    there seem to be some markdown formatting problems    ,cde06a39592a849a2bc0ba022e858e6366c87cc5,tensorflow\docs_src\programmers_guide\debugger.md
17949,incorrect description of num_sampled parameter in tf.nn.nce_loss() function: num_sampled is number of negative examples per 1 positive example (NOT per batch),  hi all   looks like parameter  in   function defines the number of negative examples per a positive example but not per a batch as described in tensorflow documentation    docs python tf nn nce loss        import tensorflow as tf  import numpy as np      compute sampled logits  is invoked in nce loss to generate negative sample and calculate logits  from tensorflow python ops nn impl import  compute sampled logits    embedding size      words number      batch size      num sampled        graph   tf graph   with graph as default          input data       train inputs   tf placeholder       train labels   tf placeholder         with tf device            embeddings   tf variable                   tf random uniform            embed   tf nn embedding lookup           nce weights   tf variable                   tf random uniform            nce biases   tf variable                  logits  labels    compute sampled logits                          weights nce weights                        ,600caf99897e82cd0db8665acca5e7630ec1a292,tensorflow\python\ops\nn_impl.py
18094,"`tf.keras.estimator._create_ordered_io` casts everything to floatx, which breaks non-floatx inputs",  system information      have i written custom code    yes  os platform and distribution    debian        tensorflow installed from    installed via pip  tensorflow version       python version         bazel version     gcc compiler version     cuda cudnn version  n a  gpu model and memory  n a  exact command to reproduce  requires significant code  let me know if necessary    describe the problem    this is kind of a simple issue with using keras models as tensorflow estimators  i unfortunately need to do this awkward conversion in order to use sagemaker  which is even more awkwardly behind by two versions of tensorflow  which is fun   basically  i have a  model that expects a  input   which is then passed through to a lookup layer for some text embeddings  this works fine as a keras model and works fine if i extract the input layers myself and connect them into an estimator  however  if i go to create an estimator from the model using  i run into this code path       tensorflow pyth,3fa8795c511931b55a9703956bdf564fde817c2a,tensorflow\python\keras\_impl\keras\estimator.py
18180,Eager: tf.size() does not respect `out_type`,  system information      have i written custom code    yes  os platform and distribution    linux  ubuntu      tensorflow installed from    binary  tensorflow version           python version          bazel version    n a  gcc compiler version    n a  cuda cudnn version  n a  gpu model and memory  n a  exact command to reproduce     import tensorflow as tf    tf enable eager execution     print  dtype   describe the problem    as per the documentation of tf size    the  of the returned tensor should default to  and it can be optionally overridden by providing an  argument   however  in the snippet above   returns a  tensor  and in a related stackoverflow question     gradient error occurred when calculate two embeddings on eager mode   the  used by  is resulting in a  tensor   long story short  this is a buggy discrepancy between eager execution and graph construction    likely introduced in commit       cc  alextp     ,46df4a1afd50f69966e63245e7758cc0d5656c4e,tensorflow\python\kernel_tests\array_ops_test.py
1853,shuffle_batch gives ZeroDivisionError when computing capacity stat,  import tensorflow as tf  raw   tf ones    tf train shuffle batch         this fails with  zerodivisionerror                         traceback     in            import tensorflow as tf          raw   tf ones            tf train shuffle batch      users yaroslav anaconda envs tim   lib     site packages tensorflow python training input py in shuffle batch              allow smaller final batch allow smaller final batch              shared name shared name              name name                    users yaroslav anaconda envs tim   lib     site packages tensorflow python training input py in  shuffle batch             full       min after dequeue                                    dtypes                                          note that name contains a     at the end so we intentionally do not place              a     after  s below         unlike tf tensors  python doesn t handle float division by zero  one solution is to wrap  capacity  and  min after dequeue  into tf tensors so that,70ade1b64f65d0a2275672d27129627ff116a997,tensorflow\python\training\input.py
18769,"InvalidArgumentError for save/restore of variables (same version, same OS, same directory)",  i get an invalidargumenterror with no further information when i try to save and then restore parts of my model later to continue training it     initialization   saver   tf train saver   save   saver save   load   saver restore                  w tensorflow core framework op kernel cc    op requires failed at   cc     invalid argument   users nroth documents      trained model     embeddings ckpt data   of    invalid argument  traceback       file   users nroth tf python lib     site packages tensorflow python client session py   line    in  do call      return fn     file   users nroth tf python lib     site packages tensorflow python client session py   line    in  run fn      options  feed dict  fetch list  target list  run metadata     file   users nroth tf python lib     site packages tensorflow python client session py   line    in  call tf sessionrun      status  run metadata     file   users nroth tf python lib     site packages tensorflow python framework errors impl py   l,f2be10a6d278f9a4546fa9cded94074959e67302,tensorflow\core\platform\posix\posix_file_system.cc
19043,Code documetnantion. Probably misprint in function parameter description.,        tensorflow tensorflow contrib slim python slim learning py               line          in                            log every n steps  the frequency  in terms of global steps  that the loss             i believe there was a typo in the description in the penultimate word    which is probably worth replacing with  are    example   log every n steps  the frequency  in terms of global steps  that the loss and global step are logged    ,ebcde41d721ec554a7840cb18e4e8a7a489e424a,tensorflow\contrib\slim\python\slim\learning.py
19360,tf.split's -1 support doesn't handle zero dimensions,  system information      have i written custom code    yes   os platform and distribution    colab  tensorflow installed from    colab  tensorflow version      and        python version         bazel version    n a  gcc compiler version    n a  cuda cudnn version  n a  gpu model and memory  n a  exact command to reproduce  tf split            axis        describe the problem    the variable size version of tf split   allows one of the sizes to be      the corresponding output will expand as necessary so that the total output size matches the input   unfortunately  the    support currently assumes the    dimension corresponds to positive size   it should handle zero as well   e g   this should work  but it doesn t       tf split            axis      traceback       file   users irving anaconda envs openai lib     site packages tensorflow python framework ops py   line    in  create c op      c op   c api tf finishoperation   tensorflow python framework errors impl invalidargumenterror ,88ba64b668044c5cb776fa27c8429e2c0e64e665,tensorflow\core\ops\array_ops.cc
19496,Segfault with rpc ops in eager mode,  system information      have i written custom code    yes  os platform and distribution    ubuntu      tensorflow installed from    binary  pip  tensorflow version         python version        bazel version    na  gcc compiler version    na  cuda cudnn version  na  gpu model and memory  na  exact command to reproduce  see below    describe the problem    rpc ops    are not working in eager mode  see minimal examples below   source code   logs    non eager version works  import tensorflow as tf  from tensorflow contrib rpc python ops gen rpc op import try rpc    with tf graph  as default        response   try rpc       session   tf interactivesession       print     eager version does not     import tensorflow as tf  from tensorflow contrib rpc python ops gen rpc op import try rpc  tf enable eager execution   response   try rpc    ,2c75dbfd2d37a3c06d34cc4b12682a63a75503f7,tensorflow\core\util\rpc\call_container.h
19499,tf.data.Dataset iterators are not cleaned when the loop ends with a break,  system information      have i written custom code   yes  os platform and distribution      tensorflow installed from   binary  tensorflow version          python version         bazel version     gcc compiler version     cuda cudnn version   gpu model and memory   exact command to reproduce     describe the problem    tf data dataset iterators are not cleaned when the loop ends with a break   the code below opens one file per epoch  this eventually hits a system limit     replacing the break by a continue works better since the files are closed  however  this is inefficient if we only need to iterate over a small fraction of the data  source code   logs    dataset   tf data textlinedataset        for epoch in xrange                 batches          for   in dataset           batches               if batches   max batches               break                    ,70674b950ab48f913ed1c99e48c4162287595d46,tensorflow\core\api_def\base_api\api_def_AnonymousIterator.pbtxt
19551,Cannot use AdagradOptimizer with MirroredStrategy,  system information      have i written custom code    yes  os platform and distribution    ubuntu      tensorflow installed from    binary  tensorflow version                     python version          bit  bazel version     gcc compiler version     cuda cudnn version             gpu model and memory  nvidia gtx     gb  exact command to reproduce  python train model py    describe the problem    it took me a while to work out what was going on  but it seems that  tf train adagradoptimizer has some specific implementation detail that causes an error when used with mirroredstrategy  i did a spot check with gradientdescentoptimizer and rmspropoptimizer and they both appear to work in my environment  i m happy to use a different optimizer as a workaround but i thought at the very least this might save others some time hunting down the cause of the error   source code   logs    this is almost exactly copied from the example at        import tensorflow as tf    def model fn        layer  ,d0b51d7d9d50dd73c46ba2f2daaa9d26cc0666d0,tensorflow\python\ops\variable_scope.py
20516,Cannot restore variables with Checkpoint because keys do not align,  system information      have i written custom code    yes  os platform and distribution       tensorflow installed from    binary  tensorflow version    tf nightly           python version         bazel version       gcc compiler version       cuda cudnn version     gpu model and memory     exact command to reproduce     i get the error that is thrown here        tensorflow python training checkpointable util py      i cannot provide code to reproduce it  but basically what happens is i have a class that inherits from checkpointable  it assigns all variables to itself to make them checkpointable  it also assigns an optimizer to itself  i then save the model and restore it  when calling  assert consumed  on the load status object of restore  it throws an error because some key does not match  the variable it tries to restore is actually in the saved checkpoint it just has a different key then the one it gets from enumerate    this describes it as good as i can  sorry for not being abl,f46627f9ed9cd41b5a1ad9cebbdd4c240846c4e0,tensorflow\python\training\checkpointable\base.py
21277,Using TensorFlow's Datasets API causes process to hang in session destructor,  system information      have i written custom code       yes    os platform and distribution       macos high sierra    though we ve also seen this happen on linux as well  we believe     tensorflow installed from       source      tensorflow version                          python version     python            bazel version                gcc compiler version       apple llvm version            cuda cudnn version     n a    gpu model and memory     n a    exact command to reproduce     unfortunately the issue isn t that easy to reproduce without running our application     describe the problem    summary   we are using tensorflow s datasets api  more specifically  we re using tf data dataset from generator to create a dataset based on a generator function   when python comes to garbage collect our tf session object its destructor makes a call into tensorflow to delete the session    this call hangs because it s trying to execute a tf py func function  but cannot acquire python s glo,8cd2d6fe9389e93a4182ae9287f2f8325913fe6c,tensorflow\python\lib\core\py_func.cc
22013,tf.scatter_nd_update - Segmentation fault (core dumped),      system information      have i written custom code     yes  os platform and distribution     linux ubuntu      mobile device   if the issue happens on mobile device   tensorflow installed from     source  tensorflow version       tf checkpoint i have built   tmp tensorflow  git log     commit    author  a  unique tensorflower   date    sun aug                     compat  update forward compatibility horizon to                  piperorigin revid            cat  etc issue                                                  linux           generic          ubuntu smp wed mar         utc         gnu linux  version        lts     version id        version codename xenial       are we in docker                                                yes       compiler                                                        c              copyright     free software foundation  inc   this is free software  see the source for copying conditions   there is no  warranty  not even for merchantability or,85f4f6b7ced7afab7e77e65c2b21448cfbf2d6f2,tensorflow\core\framework\common_shape_fns.cc
22039,Session.run () takes a long time,  system information      have i written custom code     os platform and distribution   ubuntu      mobile device   if the issue happens on mobile device n a  tensorflow installed from    source  tensorflow version          python version      bazel version   n a  gcc compiler version          cuda cudnn version            gpu model and memory geforce    exact command to reproduce n a    describe the problem    each time tensorflow performs session run  for target detection  the detection time of the first image is very long    while the detection time of other images is normal  suppose i detect the image under a certain path    the time of detecting the first image is relatively long  and the remaining nine images are relatively short    however  my operation in practical application is as follows  the session run  is called every once in a while to detect a picture  i hope that the detection time after the first one is normal except for the long time  however  through my test    afte,59166604c26b8ffde742389fcd99c8090bf8ec04,tensorflow\compiler\mlir\lite\python\graphdef_to_tfl_flatbuffer.cc
22438,InvalidArgumentError when SparseTensorValue is not ordered by row then col,  system information      have i written custom code    yes  os platform and distribution    mac os        mobile device   if the issue happens on mobile device  no  tensorflow installed from    binary  tensorflow version                       python version         bazel version    no  gcc compiler version    no  cuda cudnn version  no  gpu model and memory  no  exact command to reproduce  python bug py    describe the problem    if we feed a sparsetensorvalue to tf data dataset from tensor slices such that its indices are not lexicographically sorted by row then col  then we will get a invalidargumenterror   maybe it could be said in the docs  or the error should provide a clearer message  it was hard to guess that indices            is out of order meant the indices were not provided in lexicographic order   i finally saw that it was explained in the sparsetensor docs    but i feel it should be said in the sparsetensorvalue docs   as well   source code   logs    from scipy sparse im,eb625fb51a302dc812c97879697642db9aa8cfc1,tensorflow\core\util\sparse\sparse_tensor.h
23083,Documentation for learning_rate_power in the FTRL optimizer,  please make sure that this is a documentation issue  as per our github policy  we only address code doc bugs  performance issues  feature requests and build installation issues on github  tag doc template  system information    tensorflow version         doc link    docs python tf train ftrloptimizer      this is probably a silly  small issue  but the docs for the ftrl optimizer do not describe what  and how it interacts with    i tried to figure it out based on the source  but couldn t actually find where learning rate power is used in the code     the   has a very detailed explanation and an equation   something similar for learning rate power would be nice    ,5097def5847270353d7d8a37eacbd0f85e98f2a0,tensorflow\python\training\ftrl.py
23195,Segfault reading dataset more than once (`make_batched_features_dataset`),  system information    have i written custom code    no  os platform and distribution    macos     mojave  mobile device   if the issue happens on mobile device  na  tensorflow installed from    binary   pip  tensorflow version       python version         bazel version    na  gcc compiler version    na  cuda cudnn version  na  gpu model and memory  na    gist of full output of    tools tf env collect sh    exact command to reproduce     wget    raw     txt    python   txt      describe the current behavior  current behavior in              is that the included script segfaults     describe the expected behavior  expected behavior is no segfault  version               and       do not segfault  i have not checked lower versions   code to reproduce the issue  see a full script which reproduces this issue along two different code paths here        the segfault occurs when reading the dataset a second time  the first read works as expected   for reference the two code samples which produ,95de98b58a35aaac2804716a70979e68596f3dae,tensorflow\core\kernels\data\parse_example_dataset_op.cc
23443,Python client link is broken,  please make sure that this is a documentation issue  as per our github policy  we only address code doc bugs  performance issues  feature requests and build installation issues on github  tag doc template  system information    tensorflow version  unrelated  i m using github ui viewing the code  doc link    lib py        this link   guides python client   gives    we welcome contributions by users  will you be able to update submit a pr   to fix the doc issue    ,09f82cbffdcaf5298bcbd4703c18b64ddd287aab,tensorflow\contrib\crf\__init__.py
23449,Bug in tensorflow lite java wrapper,  in file        line        in this function  output tensors length should be used instead of inputtensors length   ,816426f66a9b3edbbdf4203684f7753b2974866d,tensorflow\lite\java\BUILD
23748,tensorflow.keras Dense layers complain if the input is a sparse Input layer.,  system information    have i written custom code     yes   os platform and distribution     osx mojave        mobile device   if the issue happens on mobile device   na  tensorflow installed from     binary  tensorflow version              python version        bazel version     na  gcc compiler version     cuda cudnn version   gpu model and memory     you can collect some of this information using our environment capture script    you can also obtain the tensorflow version with  python  c  import tensorflow as tf  print    describe the current behavior  see below  which i ran on a osx mojave macbook pro    ipython running python      tensorflow         in      from tensorflow keras models import model    anaconda envs dssm lib     importlib  bootstrap py    runtimewarning  compiletime version     of module  tensorflow python framework fast tensor util  does not match runtime version        return f     in      from tensorflow keras layers import input  dense    in      i   input   s,74195b50fb5e1f22eb95ffd1646b4b0ceca2ea9b,tensorflow\python\client\session_test.py
23878,Bug: instantiating dynamic_rnn with tf.int32 in input and state raises TypeError,  system information    os platform  os x        custom code  tensorflow version         python version           describe the current behavior  tensorflow raises a typeerror when creating a dynamic rnn with tf   type in its input and state  when changing the type to tf   the error is not raised   describe the expected behavior  ideally  a dynamic rnn should support tf   types  if there s any reason why instantiating a dynamic rnn with tf   type in its input and state should not be allowed  a custom error should be raised   code to reproduce the issue  the code below reproduces the error   import tensorflow as tf    x   tf placeholder   cell   tf nn rnn cell lstmcell   output  state   tf nn dynamic rnn         the code below doesn t     import tensorflow as tf    x   tf placeholder   cell   tf nn rnn cell lstmcell   output  state   tf nn dynamic rnn         note the change in dtype   other info   logs  traceback     typeerror                                 traceback     in      x   tf,36304bc4ceb6140e470420b65ce470092fc47ab2,tensorflow\python\kernel_tests\rnn_test.py
23924,Memory leak when using tf.contrib.data.unbatch(),  system information    have i written custom code    no  os platform and distribution    linux ubuntu      mobile device   if the issue happens on mobile device   tensorflow installed from    binary  tensorflow version                     python version  python          anaconda  inc   bazel version     gcc compiler version     cuda cudnn version       gpu model and memory       describe the current behavior  memory usage continuously increase when using tf contrib data unbatch    describe the expected behavior  memory usage should not increase   code to reproduce the issue  from absl import app  from absl import flags  from absl import logging  import tensorflow as tf      flags   flags flags  flags define integer   flags define boolean       def create dataset        dataset   tf data dataset from tensor slices          def generate random tensor            return tf random uniform         dataset   dataset map       if flags use unbatch           dataset   dataset apply        else,bb425754adacc784c2ad50ed94307eaa03626b41,tensorflow\core\kernels\data\unbatch_dataset_op.cc
23987,LARSOptimizer does not initialize _learning_rate_tensor and _momentum_tensor,  please make sure that this is a bug  as per our github policy  we only address code doc bugs  performance issues  feature requests and build installation issues on github  tag bug template  system information    have i written custom code     os platform and distribution  linux ubuntu      tensorflow installed from  binary  tensorflow version  tags      python version       cpu mode    describe the current behavior   larsoptimizer  object has no attribute   learning rate tensor   code to reproduce the issue   tensorflow tensorflow contrib opt python training lars optimizer test py   ,6d3d0de39f3eaecdbf7fbdb52a7a02b2539efeeb,tensorflow\contrib\opt\python\training\lars_optimizer.py
24286,wrong command for cloning tensorflow in TF for microcontroller doc,  please make sure that this is a documentation issue  as per our github policy  we only address code doc bugs  performance issues  feature requests and build installation issues on github  tag doc template  system information    tensorflow version  master  doc link       describe the documentation issue  in  getting started  chapter  the command for cloning tensorflos is   download the tensorflow source with git clone      it should be    git clone      we welcome contributions by users  will you be able to update submit a pr   to fix the doc issue   yes   ,caf2d701d27bf5b2e9378db5dfa63e08054ff497,tensorflow\lite\experimental\micro\README.md
24414,ppc64le: no_mkl_dnn_contraction_kernel define causes build failure,  please make sure that this is a build installation issue  as per our github policy  we only address code doc bugs  performance issues  feature requests and build installation issues on github  tag build template  system information    os platform and distribution    ubuntu        mobile device   if the issue happens on mobile device  n a  tensorflow installed from    source  tensorflow version  master  python version       installed using virtualenv  pip  conda    source  bazel version           gcc compiler version          cuda cudnn version            gpu model and memory         a recent commit       changed the default contraction kernel to be mkl based  code was added for non intel platforms to avoid mkl  but it has an error   provide the exact sequence of commands   steps that you executed before running into the problem  basic build  bazel build   tensorflow tools pip package build pip package  any other info   logs  include any logs or source code that would be helpful to di,1a26797203e62390623756fd67e69e7665b69389,tensorflow\core\kernels\BUILD
24598,Potential tf.boolean_mask bug when the mask array is empty,  system information    os platform and distribution   windows    tensorflow installed from    binary  tensorflow version           python version         cuda cudnn version         gpu model and memory  geforce gtx          i have actually experiencing almost the similar problem like in thread         again  i want to partition a minibatch into different parts  process them in parallel using different computation units and then stitch them back together  however this time i used  instead of  for the partition operation  since the latter runs into problems when one of the partitions is empty  this code is below     import tensorflow as tf  import numpy as np      def build conv layer          ok      conv weights   tf variable           tf truncated normal  filter size  filter size  num of input channels  num of output channels                                stddev      dtype tf            ok      conv biases   tf variable           tf constant        conv   tf nn         relu   tf nn ,961e9f4505dff0c5a91d12b1f4e476b3cf2d295d,tensorflow\core\kernels\where_op.cc
24632,Interrupting tf.keras training while using the TensorBoard callback wreaks havoc,  system information    have i written custom code     yes  os platform and distribution     mac os x        mobile device   if the issue happens on mobile device   n a  tensorflow installed from     binary  tensorflow version     version              git version  b              python version          bazel version     n a  gcc compiler version     n a  cuda cudnn version   n a  gpu model and memory   n a    describe the current behavior  using tf keras in jupyter   with the tensorboard callback  some problems occur if i interrupt training  these problems did not occur in tf         i get an exception if i call fit  again on the same model     tensorflow python framework errors impl notfounderror  resource  localhost logdir logs     does not exist    op writescalarsummary  name  epoch loss       i can workaround this problem by recompiling the model     i also get an exception if i interrupt training  then i delete the logs directory  then i try to use the tensorboard callback on the ,826027dbd4277a2636fc2935ed245700fd01e7cd,tensorflow\python\BUILD
2523,Incorrect error message,  this error message is out of date   valueerror  cannot execute operation using run   no default session is registered  use  with default session   or pass an explicit session to run       as far as i can tell  there is no longer any default session function  instead  one must call sess as default     ,3e7aae461b657fd7960ff49b64bad125eabfe1e3,tensorflow\python\framework\ops.py
25262,Usage of tf_stack.extract_stack in registry.py breaks TensorFlow R client,  system information    have i written custom code    no  os platform and distribution    linux fedora    mobile device   if the issue happens on mobile device  na  tensorflow installed from    binary  tensorflow version    nightly  python version       bazel version    na  gcc compiler version    na  cuda cudnn version  na  gpu model and memory  na    hi   this usage of tf stack in registry py  stack   tf stack extract stack   user function   stack         breaks the tensorflow for r client  because at that point  when called from r stack is of length    with both elements being of length     this is analogous to the recently fixed        thank you  jtkeeling     it would be awesome if this could still be fixed for the     release  as i m aware of no workaround and we have users that want to register a custom gradient   many thanks    ,823b694639a3f49b6adbf9e73a08c529d583878e,tensorflow\python\framework\registry.py
25426,"Segmentation Fault with tf.io.decode_csv , numpy record_defaults and tensor input",  system information    have i written custom code     no  os platform and distribution     ubuntu       lts on windows linux subsystem  mobile device   if the issue happens on mobile device   n a  tensorflow installed from     binary  tensorflow version            preview     b              python version   python        bazel version     gcc compiler version     cuda cudnn version  no  gpu model and memory  no    you can collect some of this information using our environment capture script    you can also obtain the tensorflow version with  python  c  import tensorflow as tf  print     describe the current behavior  segmentation fault    describe the expected behavior  prints result  code to reproduce the issue  import numpy as np  import tensorflow as tf  record defaults np zeros       parsed fields   tf io decode csv   record defaults       other info   logs  include any logs or source code that would be helpful to diagnose the problem  if including tracebacks  please include the f,3ae3c3c9d43f870d6340cec529de03175e914595,tensorflow\python\eager\pywrap_tfe_src.cc
